# Time-averaged data for fix fxpress
# TimeStep c_computePress[1] c_computePress[2] c_computePress[3] c_computePress[4] c_computePress[5] c_computePress[6]
14900 28.5648 2.14827 1.78511 -1.73634 0.106047 0.016966
14950 28.289 2.3853 2.09487 -1.94647 0.0701259 -0.225682
15000 28.6285 2.34289 2.13307 -2.03307 -0.112727 -0.173767
15050 28.9572 2.72604 2.28834 -2.22168 -0.335285 -0.0585182
15100 29.2276 2.51074 2.08404 -1.91813 -0.261495 -0.110616
15150 29.0738 2.69048 1.81399 -1.96944 -0.0746829 -0.241188
15200 28.8041 2.214 1.86123 -1.8807 -0.080774 -0.300559
15250 28.9956 2.0742 1.91532 -1.80537 0.006652 -0.265428
15300 28.3927 2.26007 1.97479 -1.78275 -0.0647925 -0.144443
15350 28.6809 2.54798 1.91819 -1.93262 -0.0168893 -0.037384
15400 28.9456 2.42514 1.42685 -2.10826 0.052133 0.00856653
15450 28.9817 2.50339 1.41754 -2.12418 0.00171605 -0.128936
15500 28.7477 2.00096 1.56655 -1.8232 -0.153565 -0.405639
15550 28.7049 2.2891 1.78545 -1.86442 -0.129525 -0.347466
15600 28.8176 2.16113 2.05829 -1.98384 -0.0527069 -0.195157
15650 28.712 2.36935 1.80532 -1.9153 0.0284484 -0.349989
15700 28.7302 2.71321 1.8116 -1.99226 -0.124588 -0.188216
15750 29.0571 2.66648 1.75514 -1.84978 0.0262574 -0.215091
15800 29.1831 2.5996 1.60554 -1.77603 -0.202973 -0.0913913
15850 28.7583 2.57246 1.83167 -1.96717 -0.374996 0.235915
15900 28.5143 2.3591 2.20172 -1.48679 -0.447123 0.0441932
15950 28.4077 2.45357 2.20958 -1.69488 -0.396935 -0.0151273
16000 29.0407 2.51384 2.02836 -1.91927 -0.363441 -0.0735875
16050 29.2184 2.4336 2.35475 -1.80212 -0.0438272 0.0150649
16100 28.9823 2.41169 2.24242 -1.74372 -0.149456 -0.0565322
16150 28.6886 2.078 2.28022 -1.73841 -0.0925713 -0.132722
16200 28.4647 2.39717 2.61278 -1.58827 -0.142435 0.0274654
16250 28.4899 2.11373 2.18407 -1.49456 -0.0490299 0.140701
16300 28.603 1.8365 2.2772 -1.7138 0.00904376 0.00815938
16350 28.6475 1.74799 1.80079 -1.6315 -0.3885 -0.00822506
16400 29.0063 1.54711 1.77333 -1.55718 -0.409727 -0.100967
16450 28.9604 1.77871 1.82556 -1.80024 -0.175164 -0.181922
16500 28.5575 2.12696 1.74717 -1.86053 0.159833 0.00417284
16550 28.5369 2.30125 1.57227 -1.86143 0.265333 0.20641
16600 29.1877 2.28867 1.57954 -2.33064 0.275523 -0.00901598
16650 28.8569 2.16028 1.79788 -2.12592 0.314486 -0.105377
16700 28.738 2.01755 1.72742 -1.94504 0.144711 0.13292
16750 28.6523 1.93525 1.66087 -1.58353 0.0033773 -0.0403517
16800 28.874 2.0136 1.62255 -1.78 -0.0843902 0.229411
16850 28.2592 2.13487 1.69882 -1.83131 0.0434185 0.114517
16900 28.2331 1.86834 1.6291 -1.77891 0.0408453 -0.10754
16950 28.4715 2.22062 1.79417 -1.75635 -0.133439 0.0939945
17000 29.0927 2.14565 1.90281 -1.8991 -0.0866246 0.0997273
17050 29.7351 2.30162 1.91262 -2.02317 0.0990925 0.0678863
17100 29.552 2.63991 1.47739 -2.22363 -0.0752346 -0.0209473
17150 29.6953 2.69529 1.94231 -2.16016 -0.0137298 0.0346116
17200 29.5725 2.80724 2.05907 -1.96931 -0.0144961 -0.0391048
17250 29.9781 2.52973 2.14427 -2.19522 -0.0754798 -0.123203
17300 30.6222 2.4168 1.97456 -2.17589 -0.0337641 0.0494314
17350 30.3746 2.06979 1.87761 -1.80593 -0.0521653 0.213302
17400 30.2466 2.28896 1.77944 -2.08121 -0.0753949 0.301752
17450 29.3647 2.1561 1.78361 -1.94606 -0.202245 0.215852
17500 29.7481 2.41536 1.91671 -1.93353 -0.132449 -0.0174172
17550 29.3687 2.35104 1.83579 -1.67163 -0.221944 -0.12951
17600 29.1846 2.5487 1.92082 -1.72574 -0.394072 -0.205994
17650 29.0298 2.43466 1.90721 -1.99045 -0.408751 -0.193903
17700 29.148 2.40219 2.13051 -1.81055 -0.200523 0.0426663
17750 29.0059 1.92669 1.9496 -1.85742 0.210086 -0.195027
17800 28.9551 2.018 2.21313 -1.93637 -0.00164739 -0.112106
17850 28.9163 1.98387 1.93723 -1.89848 -0.196765 -0.114166
17900 28.4498 1.9759 1.79613 -1.92306 -0.00663646 0.0279946
17950 28.1438 1.79489 1.7079 -1.74651 -0.150489 -0.0265041
18000 28.5064 1.98899 1.54031 -1.65364 -0.0787708 0.0707021
18050 29.1237 1.91474 1.81197 -1.93602 -0.148909 0.05908
18100 29.0178 1.94424 1.84762 -2.00832 -0.201272 -0.104491
18150 29.2931 2.22118 1.69787 -1.75513 -0.324104 -0.267678
18200 29.3955 2.22308 1.93762 -1.85692 -0.0319074 -0.315403
18250 28.8791 2.30537 2.24162 -1.99416 0.00172563 -0.101759
18300 29.1906 2.32712 2.23414 -2.1401 -0.154738 -0.144952
18350 29.4743 2.26414 2.35487 -1.96566 -0.14643 -0.0645954
18400 29.5512 2.20265 2.0224 -2.21296 -0.16879 0.0679919
18450 29.749 2.44853 1.86717 -2.31154 -0.18596 0.190631
18500 28.7152 2.29338 1.88013 -1.96024 0.11051 0.0330249
18550 28.4488 2.40957 1.70153 -1.83368 0.20469 -0.0341435
18600 28.7438 2.28938 1.74617 -1.89217 0.376151 -0.0314014
18650 28.8778 2.27737 1.62255 -2.00532 0.294425 -0.0906017
18700 29.0925 2.21316 1.8731 -1.85606 0.234022 -0.133966
18750 29.1815 2.11994 2.10718 -1.88926 0.186948 -0.17948
18800 28.9301 2.41754 2.17342 -1.9655 0.0203059 -0.182778
18850 28.9014 2.19559 2.20814 -1.6984 0.0726021 -0.0596416
18900 28.9556 2.01966 2.39582 -1.51474 0.04397 0.134748
18950 28.5555 2.39019 2.08359 -1.72651 0.0728671 0.218599
19000 28.2516 1.9389 1.83391 -1.64998 -0.0497317 0.134273
