# Time-averaged data for fix fxpress
# TimeStep c_computePress[1] c_computePress[2] c_computePress[3] c_computePress[4] c_computePress[5] c_computePress[6]
15550 107.502 3.14165 1.8749 -3.08706 -0.0560772 0.157911
15600 109.669 3.17567 2.0603 -3.08737 -0.30638 0.0338819
15650 110.401 3.21118 2.18315 -3.22866 -0.153387 0.0775879
15700 111.086 3.66828 2.54465 -3.67865 -0.50756 0.210598
15750 111.007 3.83626 2.89579 -3.51597 -0.378068 0.21622
15800 110.989 4.54202 3.61865 -3.6336 -0.434876 0.130472
15850 110.398 3.7932 3.2784 -3.13869 -0.460283 -0.2978
15900 110.487 4.13694 2.98992 -3.37624 -0.303815 0.0229087
15950 109.555 3.85971 2.75688 -3.10702 -0.224336 0.238542
16000 108.397 3.77375 2.50142 -3.04841 -0.201949 0.343815
16050 108.823 3.53513 2.91322 -3.28193 -0.0231973 0.273554
16100 108.826 3.34549 2.89904 -3.1542 0.284235 0.121173
16150 108.453 3.31741 2.80568 -3.24933 0.053287 0.290529
16200 109.52 3.39478 2.71622 -3.3693 0.0689138 0.44654
16250 110.372 4.02386 2.85835 -3.50342 0.0573653 0.22753
16300 109.937 4.09059 2.87714 -3.59594 -0.353333 0.22061
16350 110.407 4.16034 3.0429 -3.32362 -0.386072 0.358956
16400 109.467 3.65822 2.88558 -2.82526 -0.482498 0.344107
16450 109.726 3.62013 2.86246 -2.94804 -0.329701 0.236793
16500 108.181 3.52367 2.47009 -2.93949 -0.0576983 0.104627
16550 108.151 3.6431 2.55596 -3.16 0.00169259 -0.0382746
16600 109.444 3.41649 2.5248 -3.05869 -0.0277818 -0.260573
16650 110.53 3.52568 2.80424 -3.41548 0.177505 -0.545302
16700 110.942 3.36246 2.78105 -3.07122 -0.0947527 -0.0331892
16750 110.771 3.53147 2.56263 -2.87126 -0.133733 -0.0299041
16800 110.403 3.18542 2.53605 -2.91364 -0.209172 -0.233409
16850 110.565 3.10313 2.37391 -2.79142 -0.253777 -0.152871
16900 109.574 3.49802 2.53965 -2.97374 -0.138876 -0.173137
16950 110.221 3.33259 3.00177 -2.67673 0.0455253 -0.0094467
17000 110.879 3.50831 2.5468 -2.95281 -0.0042063 -0.0017513
17050 110.385 3.48775 2.41073 -2.96288 -0.155591 0.193563
17100 110.714 3.46887 2.54061 -3.00313 -0.0145216 -0.132699
17150 110.584 3.12959 2.56624 -3.00887 0.221973 -0.388652
17200 111.035 2.98498 2.81407 -2.96384 0.236011 -0.299726
17250 110.89 3.1655 2.51957 -3.18869 0.244673 -0.350165
17300 110.927 3.37649 2.37248 -2.96886 0.14876 -0.24581
17350 110.582 3.2036 2.68382 -2.70896 0.0400537 -0.115537
17400 112.005 2.97862 2.62102 -2.86509 0.19775 -0.0546903
17450 110.197 2.82684 2.46298 -3.00297 0.146498 0.0347413
17500 109.587 3.53974 2.63155 -3.465 0.0917486 0.152253
17550 109.877 3.28212 2.2849 -3.25273 0.236806 0.0429578
17600 110.11 3.38925 2.39781 -3.3342 0.343899 -0.0184067
17650 111.788 3.17713 2.43649 -3.19852 0.334726 -0.00151006
17700 109.548 3.47159 2.48971 -3.08441 -0.132656 0.160778
17750 111.467 3.63534 2.56359 -3.50361 0.052589 -0.085697
17800 112.938 4.552 3.66846 -3.80163 -0.191512 0.313155
17850 112.331 3.92267 3.03744 -3.41992 -0.194133 0.422522
17900 111.842 3.52754 2.31138 -3.34153 -0.175 0.0373743
17950 108.844 3.36151 2.15611 -3.43696 -0.00385432 -0.177386
18000 108.254 2.99775 2.6947 -3.43181 -0.0564601 -0.0297741
18050 108.203 3.45761 2.73322 -3.54304 -0.0552988 -0.131839
18100 108.793 3.40568 2.92469 -3.31949 0.0511604 -0.281048
18150 109.898 3.99299 2.91465 -3.54835 -0.0373837 -0.106729
18200 110.208 3.94767 2.71754 -3.17233 -0.293603 -0.126151
18250 108.715 3.55204 2.88383 -2.81192 -0.135919 -0.333714
18300 109.988 4.3347 3.4101 -3.35624 -0.371276 -0.019952
