# Time-averaged data for fix fxpress
# TimeStep c_computePress[1] c_computePress[2] c_computePress[3] c_computePress[4] c_computePress[5] c_computePress[6]
16850 1.50786 1.64783 1.26926 -0.150334 -0.316358 0.0895587
16900 1.53149 1.64332 1.30202 0.130762 -0.245379 0.226947
16950 1.5182 1.91435 1.32878 0.241084 0.0503427 0.21965
17000 1.67667 2.0277 1.2388 0.308177 0.0110255 0.0844893
17050 1.64763 2.12133 1.60772 0.113712 0.113289 -0.0572558
17100 1.63908 2.30834 1.77182 0.136168 0.0309227 -0.0776957
17150 1.81656 2.0695 1.4958 0.163235 0.0356596 -0.205855
17200 2.01058 1.70591 1.55911 0.0590112 -0.0674782 0.164469
17250 1.65465 1.95719 1.5823 0.0304862 0.04449 0.101776
17300 1.47851 1.70935 1.54555 0.0353571 0.00487026 0.0823513
17350 1.5805 1.66832 1.69317 -0.178732 0.0891066 0.0898343
17400 1.37439 1.42959 1.4153 -0.0583873 0.00154271 0.133015
17450 1.57164 1.41725 1.41479 -0.0659339 -0.108287 0.0132604
17500 1.90994 1.44591 1.23707 -0.23111 0.0524723 0.0597162
17550 1.63806 1.64015 1.48341 -0.120024 -0.00528225 0.129325
17600 1.43076 1.79486 1.55492 -0.28308 0.192814 0.00443324
17650 1.41312 2.03825 1.63435 -0.331032 0.111023 -0.169744
17700 1.46406 1.9436 1.85068 -0.0557267 -0.101486 -0.021297
17750 1.75226 1.72598 1.99488 -0.0774621 0.0628394 0.333672
17800 1.75318 1.44452 1.93451 -0.377772 -0.20175 0.359587
17850 1.73119 1.82864 1.65768 -0.330051 -0.332522 0.306842
17900 1.61134 1.82586 1.43516 -0.197139 -0.3542 0.0153874
17950 1.75781 1.81501 0.972218 -0.251512 -0.145439 -0.0329336
18000 1.92536 1.5704 1.30756 -0.149683 -0.0978362 -0.132676
18050 1.89219 1.53701 1.47841 0.0401048 0.220917 0.0173635
18100 2.04436 1.6314 1.55607 -0.25822 0.164052 -0.0332984
18150 1.73318 1.93002 1.34913 -0.346381 -0.0740725 -0.22935
18200 1.59453 2.29194 1.52835 -0.175493 0.0431054 -0.135377
18250 1.36732 1.93202 1.77948 -0.0275602 0.0532664 -0.157806
18300 1.72132 2.09603 1.73039 0.0635872 0.165548 -0.276666
18350 1.8624 1.87564 1.63298 0.0426669 0.112464 -0.176283
18400 1.67459 1.8547 1.54017 -0.184855 -0.0066494 -0.183039
18450 1.25652 1.79365 1.31337 -0.169151 -0.0595663 -0.0776085
18500 1.51943 1.84614 1.29801 0.00433953 0.102028 -0.121791
18550 1.52845 1.6646 1.49033 0.0414876 0.170577 0.0089784
18600 1.12933 1.19686 1.423 0.104552 0.00218873 0.147977
18650 1.54797 1.65764 1.64469 0.0423932 0.0986361 0.16353
18700 1.43213 1.73672 1.4459 -0.0805209 0.185453 -0.093904
18750 1.6245 1.99137 1.30889 -0.215353 0.301249 -0.0664363
18800 1.84352 1.8625 1.55231 -0.0877526 0.114194 -0.148104
18850 1.94521 1.95835 1.7133 -0.026558 0.0462842 -0.0197192
18900 1.72584 1.89 2.22506 -0.183482 -0.0346456 0.0383756
18950 1.55756 2.09063 2.14958 0.0181193 0.207704 -0.0460245
